amount,hour_of_day,transaction_type,is_foreign_country,account_age_days,num_transactions_today,distance_from_home_km,is_fraud
41.99,18,purchase,0,3400,0,6.27,0
87.54,8,online,0,600,1,17.63,0
163.32,15,purchase,0,1316,4,11.49,0
46.13,9,purchase,0,1402,3,10.58,0
105.77,16,purchase,0,1606,3,8.56,0
79.35,7,purchase,0,969,5,17.46,0
80.16,13,purchase,0,305,2,4.04,0
139.85,20,online,0,454,3,15.43,0
243.98,6,online,0,1051,3,4.13,0
13.35,12,purchase,0,804,0,3.97,0
249.34,14,withdrawal,1,1053,2,12.43,0
8.34,11,purchase,0,1291,3,21.06,0
143.88,14,purchase,0,1755,2,10.9,0
97.28,11,transfer,0,3097,5,5.9,0
124.06,10,purchase,0,475,2,23.13,0
21.01,15,online,0,3301,2,11.24,0
190.66,13,purchase,0,1542,4,3.75,0
17.46,8,purchase,0,1926,1,11.21,0
134.68,12,withdrawal,0,3045,2,27.51,0
950.03,13,online,1,233,8,63.32,1
141.06,9,transfer,0,828,3,12.05,0
96.03,9,purchase,0,3641,2,22.69,0
19.6,19,withdrawal,0,1383,1,18.99,0
46.66,19,purchase,0,638,3,4.06,0
50.79,20,online,0,2631,2,5.3,0
83.37,7,transfer,0,1206,4,6.93,0
37.74,9,purchase,0,1115,4,22.65,0
109.71,19,purchase,0,3305,2,10.61,0
78.64,12,purchase,0,2251,0,20.83,0
3.24,22,purchase,0,289,3,9.09,0
68.84,21,online,0,3412,0,22.19,0
8.81,12,withdrawal,0,2742,0,1.68,0
85.01,18,purchase,0,1598,2,18.91,0
97.05,13,purchase,0,2047,2,20.48,0
39.53,19,purchase,0,2840,4,14.22,0
54.01,12,purchase,0,3248,1,13.72,0
83.33,13,purchase,0,100,2,35.24,0
84.65,15,purchase,0,826,0,13.57,0
112.08,15,online,0,552,1,11.94,0
20.57,21,transfer,0,2851,1,40.67,0
155.18,19,online,0,3442,3,1.05,0
131.77,14,purchase,0,187,1,11.58,0
121.35,7,transfer,0,2791,2,31.1,0
740.24,8,online,1,107,6,456.26,1
18.52,17,transfer,0,1728,2,6.14,0
13.94,6,withdrawal,0,823,2,25.75,0
91.96,20,purchase,0,1592,3,17.43,0
81.76,20,withdrawal,0,3535,2,9.18,0
277.05,13,purchase,0,2602,2,20.35,0
1245.24,1,purchase,0,141,5,64.14,1
134.58,17,withdrawal,0,3072,1,27.87,0
60.41,15,purchase,0,89,5,12.35,0
150.13,21,purchase,0,456,0,13.43,0
90.76,13,purchase,0,208,1,16.64,0
6.94,11,online,0,709,1,1.86,0
126.74,17,purchase,0,1329,6,5.91,0
37.62,21,withdrawal,0,844,1,23.95,0
89.7,12,purchase,0,1264,1,7.25,0
63.46,10,transfer,0,578,1,19.01,0
99.08,8,purchase,0,2749,3,68.9,0
22.3,12,withdrawal,0,2458,6,7.27,0
135.25,20,purchase,0,1273,4,4.37,0
221.37,19,purchase,0,3249,5,27.38,0
38.69,7,purchase,0,2421,3,13.91,0
495.04,5,online,1,115,4,287.42,1
58.65,17,purchase,0,3533,2,5.51,0
55.92,6,purchase,0,1873,1,16.82,0
206.6,20,online,0,1523,3,3.47,0
68.22,22,withdrawal,0,717,2,2.49,0
111.35,6,online,0,3013,3,2.28,0
39.3,6,purchase,0,1646,2,5.01,0
93.55,15,transfer,0,212,2,16.87,0
127.31,6,transfer,0,1585,4,13.72,0
49.97,9,purchase,0,3497,1,30.97,0
112.74,7,online,0,1143,0,9.74,0
43.47,13,purchase,0,2412,2,7.54,0
85.99,22,purchase,0,1723,1,41.03,0
50.87,20,online,0,2535,0,8.6,0
26.38,17,purchase,0,2813,1,1.64,0
32.75,11,purchase,0,2758,3,5.21,0
60.3,10,transfer,0,1729,3,30.59,0
65.7,14,withdrawal,0,3093,1,4.61,0
130.77,10,purchase,0,1123,3,17.83,0
55.17,21,online,0,1833,2,25.03,0
48.69,11,purchase,0,3366,2,8.17,0
53.64,20,purchase,0,2229,2,2.76,0
52.75,9,withdrawal,0,1220,2,22.44,0
69.55,19,purchase,0,1076,3,0.39,0
126.22,21,purchase,0,3078,0,20.84,0
45.29,20,purchase,0,772,1,3.22,0
121.87,10,purchase,1,2485,2,5.29,0
51.78,17,transfer,0,2784,1,44.65,0
23.12,18,withdrawal,0,954,2,4.81,0
64.51,21,purchase,0,3290,0,1.31,0
50.83,9,withdrawal,0,1783,1,30.99,0
70.46,15,purchase,0,308,3,19.61,0
354.64,19,purchase,0,1359,4,62.9,0
28.81,18,withdrawal,1,1610,3,12.31,0
19.12,11,transfer,0,2362,1,22.52,0
15.17,19,purchase,0,1349,2,3.88,0
132.57,13,withdrawal,0,3623,4,29.21,0
24.87,21,purchase,0,2103,2,29.5,0
90.28,9,purchase,0,1465,1,8.91,0
74.11,18,purchase,0,264,4,13.68,0
192.23,12,purchase,0,3323,1,13.15,0
97.67,18,purchase,0,691,1,8.65,0
75.99,6,transfer,0,2054,2,13.3,0
46.19,15,withdrawal,0,3458,0,28.11,0
33.0,6,purchase,0,2148,0,8.01,0
228.43,10,withdrawal,0,2537,1,21.74,0
17.7,15,transfer,0,3194,2,13.04,0
11.12,21,purchase,0,1916,2,19.94,0
91.1,17,purchase,0,248,0,30.58,0
184.28,1,online,0,324,5,118.16,1
57.51,10,purchase,0,1823,5,0.7,0
27.9,22,purchase,0,2222,2,3.24,0
102.82,21,purchase,0,494,2,38.13,0
52.66,20,withdrawal,0,2516,0,23.29,0
21.25,7,withdrawal,0,3099,3,26.65,0
28.08,7,purchase,0,2057,3,27.77,0
14.13,21,online,0,1349,0,30.06,0
41.98,19,online,0,2292,4,6.25,0
30.23,6,withdrawal,0,305,1,0.09,0
201.54,22,transfer,0,1366,2,1.73,0
26.64,16,purchase,0,1852,1,1.02,0
18.46,20,purchase,0,2037,4,0.08,0
36.41,8,withdrawal,0,2053,1,0.82,0
101.71,7,transfer,0,1533,2,75.27,0
50.82,16,transfer,0,2278,0,11.19,0
182.05,17,purchase,0,2261,2,8.93,0
42.46,12,purchase,0,1042,1,6.82,0
283.31,15,purchase,0,3291,0,22.75,0
74.41,14,withdrawal,0,1169,3,1.83,0
61.84,7,online,0,1433,2,1.92,0
48.0,11,purchase,0,3170,1,35.75,0
87.02,16,purchase,0,2540,7,4.26,0
42.82,15,withdrawal,0,2853,2,20.22,0
24.98,18,online,0,2093,1,7.65,0
125.15,10,withdrawal,0,1290,3,0.79,0
115.43,19,withdrawal,0,1898,6,2.18,0
15.13,6,purchase,0,1546,1,6.88,0
186.69,22,purchase,0,2435,2,19.06,0
43.04,11,transfer,0,3574,3,18.88,0
212.31,7,online,0,1205,2,33.33,0
58.91,22,purchase,0,878,1,5.64,0
38.27,9,withdrawal,0,1136,1,17.71,0
80.72,12,purchase,0,2117,2,6.44,0
98.93,7,withdrawal,0,2965,1,7.53,0
128.29,6,online,0,1597,3,1.15,0
24.43,13,online,0,2903,3,0.39,0
55.68,12,purchase,0,1513,4,1.35,0
258.88,14,purchase,0,3430,2,37.22,0
34.3,16,online,0,2950,3,3.04,0
164.66,21,purchase,0,468,2,8.96,0
18.35,12,online,0,1692,0,4.49,0
61.16,15,purchase,1,2791,5,8.03,0
27.56,18,withdrawal,0,1793,2,24.5,0
64.78,9,purchase,1,3029,0,19.18,0
113.8,11,purchase,1,497,0,11.18,0
125.24,7,purchase,0,1879,3,10.72,0
77.95,7,transfer,0,2760,2,11.13,0
81.62,7,online,0,409,3,6.42,0
79.16,15,purchase,0,2937,3,3.82,0
64.7,22,purchase,0,416,2,2.58,0
155.3,9,purchase,0,3489,1,35.92,0
146.32,12,withdrawal,0,1224,1,0.37,0
91.37,13,transfer,0,1947,2,17.59,0
13.74,17,online,0,3634,0,18.51,0
13.55,19,online,0,3451,0,36.1,0
93.64,17,purchase,1,2968,1,41.57,0
220.44,8,purchase,0,1039,1,1.96,0
265.58,20,withdrawal,0,2109,1,14.14,0
35.09,6,purchase,0,2793,3,34.33,0
55.38,18,withdrawal,0,577,0,1.27,0
95.55,10,purchase,0,396,2,11.59,0
26.55,8,transfer,0,1821,0,3.62,0
53.31,15,withdrawal,0,1467,0,35.22,0
12.09,18,purchase,0,1193,5,8.71,0
71.95,14,purchase,0,3339,1,9.3,0
35.86,9,purchase,0,2312,1,36.42,0
60.13,20,transfer,0,181,2,33.23,0
533.22,16,transfer,0,128,4,46.62,1
32.5,11,online,0,2192,0,17.74,0
33.59,22,purchase,0,135,2,1.77,0
164.53,11,purchase,0,2306,2,12.23,0
30.47,15,purchase,0,447,2,26.27,0
30.65,22,online,0,464,3,19.37,0
18.92,22,online,0,1826,2,28.01,0
577.25,23,transfer,0,294,8,448.73,1
79.06,16,purchase,0,583,5,39.01,0
149.87,22,purchase,0,689,0,5.65,0
33.36,7,transfer,0,54,4,16.8,0
38.99,14,withdrawal,0,2084,2,3.82,0
21.46,9,purchase,0,2876,1,1.32,0
18.26,10,online,0,392,4,4.78,0
7.45,21,withdrawal,0,2651,2,22.45,0
113.45,18,transfer,0,1533,1,43.7,0
122.43,18,transfer,0,1733,1,10.41,0
36.15,18,withdrawal,0,3063,3,1.31,0
156.0,21,purchase,0,2249,2,5.19,0
131.74,9,purchase,0,524,5,5.68,0
92.24,17,purchase,0,139,2,4.05,0
20.62,18,purchase,0,668,1,35.62,0
60.77,11,purchase,0,3386,1,2.98,0
57.66,18,purchase,0,1553,1,8.32,0
80.77,14,purchase,0,2720,0,1.74,0
40.96,9,purchase,0,3169,1,3.7,0
109.9,12,purchase,0,1172,2,5.24,0
34.35,19,purchase,0,3280,3,9.52,0
32.66,20,transfer,0,392,6,6.75,0
223.25,18,transfer,1,1727,1,5.38,0
89.76,22,purchase,0,3102,2,10.94,0
5.78,18,online,0,1414,1,77.7,0
87.85,17,withdrawal,0,690,0,6.32,0
34.4,17,online,0,1367,2,14.96,0
194.1,13,purchase,0,492,1,1.53,0
32.0,12,withdrawal,1,3551,1,8.17,0
47.6,9,transfer,0,1438,1,0.94,0
36.5,16,withdrawal,0,2393,2,1.27,0
34.93,22,purchase,0,3457,0,63.67,0
41.86,6,withdrawal,0,1468,1,5.79,0
141.5,9,purchase,0,1434,2,5.47,0
115.17,21,online,0,2588,1,14.72,0
131.85,22,purchase,0,2703,1,4.53,0
106.9,10,withdrawal,0,3475,1,29.1,0
109.78,15,online,0,835,2,33.91,0
119.41,21,purchase,1,3054,3,4.31,0
26.7,9,purchase,0,3362,5,36.11,0
29.6,18,purchase,0,834,0,13.69,0
23.74,22,purchase,0,3045,5,3.39,0
26.71,10,purchase,1,2243,1,7.29,0
129.22,13,purchase,0,1085,2,8.2,0
117.54,18,purchase,0,3389,2,4.18,0
130.75,11,transfer,1,1676,4,62.87,0
36.71,7,transfer,0,1547,3,6.23,0
561.68,18,purchase,0,159,6,380.49,1
64.24,6,withdrawal,0,3168,4,1.89,0
122.97,21,purchase,0,751,2,50.64,0
49.88,10,online,0,1329,0,19.44,0
10.81,14,transfer,1,3280,0,3.34,0
95.77,15,withdrawal,0,1058,1,14.34,0
23.59,10,transfer,0,1715,1,17.42,0
195.38,9,purchase,0,2550,3,0.95,0
135.37,21,withdrawal,0,1311,1,4.12,0
86.67,21,transfer,0,1797,6,10.11,0
81.76,12,purchase,0,204,1,6.39,0
147.38,19,withdrawal,0,2428,1,13.79,0
86.89,17,purchase,1,1305,5,19.84,0
86.22,13,purchase,0,2119,1,3.56,0
176.16,10,online,0,3542,1,13.49,0
34.78,7,purchase,0,1626,2,33.8,0
58.81,19,purchase,0,2468,2,4.31,0
102.41,22,purchase,0,2842,2,6.08,0
135.16,11,purchase,0,1487,2,3.6,0
52.85,22,withdrawal,0,3221,4,6.69,0
178.8,19,transfer,1,2009,2,33.08,0
43.95,13,online,0,2556,0,4.71,0
57.78,20,transfer,0,1092,3,18.91,0
2.52,9,transfer,0,2546,3,36.11,0
14.0,7,purchase,0,541,1,8.81,0
54.47,18,transfer,0,976,0,5.98,0
159.8,9,purchase,0,1776,2,30.37,0
173.47,18,withdrawal,0,2540,2,9.07,0
12.2,22,purchase,0,859,2,35.23,0
59.47,21,purchase,0,59,3,37.96,0
72.98,10,withdrawal,0,670,3,3.48,0
44.01,6,purchase,0,1512,6,32.08,0
45.38,21,transfer,0,3382,1,32.62,0
217.08,11,purchase,0,567,2,12.89,0
311.72,12,purchase,0,2393,2,2.43,0
59.67,15,withdrawal,0,3602,5,48.36,0
81.88,20,withdrawal,0,2373,1,0.61,0
901.73,5,online,0,286,6,98.85,1
7.29,18,purchase,0,2845,1,23.94,0
112.13,17,transfer,0,2736,1,3.78,0
557.2,20,purchase,0,352,4,114.73,1
953.08,10,online,1,238,6,457.18,1
333.13,16,transfer,0,1326,5,13.7,0
118.56,20,online,0,3507,1,29.79,0
28.23,17,transfer,0,965,3,4.27,0
66.11,10,withdrawal,0,2945,1,40.89,0
11.72,13,purchase,0,1843,3,24.8,0
101.94,15,transfer,1,3154,3,2.91,0
24.81,14,purchase,1,1427,4,4.03,0
106.93,7,withdrawal,0,838,2,2.68,0
115.36,20,online,0,3008,0,1.46,0
56.08,16,purchase,0,1319,1,22.94,0
105.0,14,purchase,0,2164,3,2.26,0
93.04,22,withdrawal,0,1916,2,8.9,0
83.52,8,purchase,0,1897,0,8.45,0
2.66,18,purchase,0,361,3,22.12,0
78.69,13,withdrawal,0,1283,1,6.3,0
66.68,22,purchase,0,1279,2,1.21,0
51.12,8,online,0,2446,1,0.91,0
89.41,14,withdrawal,0,2545,1,30.48,0
67.74,8,withdrawal,0,1157,1,21.55,0
21.94,18,purchase,0,2616,3,1.12,0
143.21,11,online,0,1645,3,4.03,0
8.29,11,purchase,0,403,2,37.09,0
1228.48,16,online,0,250,4,399.94,1
130.28,23,withdrawal,1,202,3,239.15,1
104.37,15,purchase,0,2348,0,17.5,0
119.44,9,purchase,0,2312,3,3.48,0
128.71,21,purchase,0,1577,0,23.68,0
49.79,7,withdrawal,0,2457,0,15.96,0
800.15,4,transfer,0,315,6,9.46,1
38.87,17,withdrawal,0,3205,5,0.34,0
35.9,9,withdrawal,0,204,1,21.16,0
70.78,20,purchase,0,3105,0,2.31,0
24.99,20,purchase,0,3615,1,4.87,0
81.89,6,purchase,0,1462,3,10.52,0
40.85,15,withdrawal,0,1409,2,13.11,0
104.96,8,withdrawal,0,2318,4,3.11,0
29.91,10,purchase,0,3458,2,1.31,0
54.95,7,transfer,0,1845,4,23.16,0
131.29,22,online,0,284,1,3.35,0
16.57,16,transfer,0,2244,1,6.68,0
10.65,21,purchase,0,3188,2,3.22,0
72.22,14,purchase,0,3011,2,3.44,0
1276.5,4,online,1,33,4,265.73,1
153.91,20,withdrawal,0,460,0,20.7,0
162.4,20,transfer,0,1675,1,50.53,0
45.46,16,transfer,0,969,2,0.22,0
59.58,18,purchase,0,1907,3,14.77,0
175.49,18,withdrawal,0,2136,2,18.3,0
68.05,20,purchase,0,1732,0,20.13,0
191.41,15,purchase,0,2095,2,6.06,0
56.39,17,online,0,1525,4,2.85,0
58.16,16,transfer,0,2540,2,2.89,0
58.12,15,purchase,0,2894,3,17.07,0
59.66,17,purchase,1,247,0,40.86,0
50.12,6,transfer,0,1483,2,11.12,0
63.21,21,withdrawal,1,2009,6,4.06,0
65.64,13,withdrawal,0,331,1,10.42,0
415.3,3,purchase,1,355,4,582.36,1
78.49,20,transfer,0,387,0,19.79,0
25.22,10,withdrawal,0,2036,3,8.34,0
16.25,17,purchase,0,1817,5,9.48,0
79.59,21,withdrawal,0,1280,1,3.05,0
109.49,9,transfer,0,2513,1,7.54,0
60.24,19,withdrawal,0,870,4,3.5,0
9.11,21,transfer,0,2288,0,33.49,0
26.09,9,withdrawal,0,237,3,45.03,0
218.51,6,transfer,0,2455,1,9.98,0
64.13,12,purchase,0,817,1,17.67,0
112.98,12,withdrawal,0,3327,1,4.31,0
174.66,14,purchase,0,864,2,10.21,0
66.89,8,purchase,0,2856,1,1.03,0
64.21,7,purchase,0,1240,2,14.02,0
145.08,13,withdrawal,0,2606,2,20.35,0
71.02,10,online,0,2838,3,9.73,0
322.93,22,online,1,94,7,244.8,1
59.89,13,purchase,0,594,1,21.29,0
62.54,14,purchase,0,1326,1,39.51,0
72.61,22,purchase,0,2718,3,35.82,0
25.32,16,online,0,2760,0,20.79,0
40.0,12,purchase,0,708,2,6.41,0
27.02,6,withdrawal,0,3338,2,9.27,0
185.02,13,withdrawal,0,2019,4,2.09,0
35.69,9,purchase,0,2352,1,46.42,0
356.31,21,withdrawal,0,2574,2,9.35,0
103.44,10,purchase,0,851,2,10.18,0
122.75,22,purchase,0,1789,3,46.13,0
34.64,16,purchase,0,2028,1,40.46,0
19.66,12,purchase,0,413,0,7.53,0
60.16,22,withdrawal,0,822,4,19.77,0
205.64,0,online,0,121,5,111.84,1
128.94,13,purchase,0,546,0,8.89,0
111.42,16,purchase,0,1995,4,1.13,0
99.29,13,online,0,62,2,29.46,0
12.07,15,purchase,0,1958,2,16.87,0
75.32,6,purchase,0,2346,1,13.92,0
38.83,22,withdrawal,1,731,4,1.26,0
49.3,10,purchase,0,1607,3,4.42,0
72.85,19,transfer,0,1105,3,7.82,0
46.59,7,purchase,0,1271,3,5.93,0
81.86,16,purchase,0,2259,3,13.27,0
77.98,17,purchase,0,452,4,1.22,0
152.94,9,withdrawal,0,2646,1,1.24,0
29.23,11,transfer,0,1908,1,29.1,0
37.25,22,withdrawal,0,2364,1,53.98,0
50.35,14,purchase,0,1997,2,20.97,0
57.4,18,purchase,0,2758,2,6.86,0
41.32,21,purchase,0,2041,3,13.57,0
48.01,21,purchase,0,1169,4,62.66,0
44.71,22,purchase,0,2064,4,1.18,0
109.72,20,purchase,0,1696,3,4.95,0
176.48,15,transfer,0,750,4,4.9,0
82.05,20,purchase,0,3420,1,31.7,0
91.91,12,withdrawal,1,585,3,22.96,0
166.36,22,online,0,2533,2,11.73,0
74.96,13,withdrawal,0,2583,5,15.46,0
155.95,17,transfer,0,617,2,4.84,0
60.73,16,transfer,0,341,1,2.54,0
9.22,11,withdrawal,0,1112,2,15.47,0
8.25,9,transfer,0,894,2,2.6,0
76.42,20,online,0,2952,0,0.97,0
173.93,10,purchase,0,205,2,4.88,0
43.09,19,transfer,0,886,2,1.52,0
44.24,11,purchase,0,818,1,14.67,0
67.54,19,withdrawal,0,1580,1,2.83,0
219.4,15,withdrawal,0,2415,1,16.21,0
110.45,6,purchase,0,1592,1,5.2,0
82.44,10,purchase,0,1953,2,0.64,0
91.23,11,online,0,2653,0,12.86,0
62.49,22,purchase,0,3150,0,5.19,0
65.09,7,purchase,0,367,1,1.77,0
7.57,16,purchase,0,3384,3,11.43,0
120.6,21,purchase,0,1392,2,7.44,0
79.09,20,withdrawal,0,128,2,2.47,0
101.29,10,withdrawal,0,1748,0,31.83,0
61.4,14,online,0,240,0,13.04,0
87.21,17,online,0,1535,1,3.07,0
1222.85,12,withdrawal,0,186,5,25.9,1
52.5,11,online,0,110,6,27.18,0
109.7,16,purchase,0,1231,1,7.75,0
125.54,19,purchase,0,2341,3,3.62,0
122.86,13,purchase,0,1477,3,14.19,0
45.69,7,online,0,201,2,40.75,0
320.19,19,purchase,0,3320,4,3.78,0
134.52,19,withdrawal,0,2700,3,29.78,0
103.49,21,purchase,0,2207,2,36.36,0
353.25,1,purchase,0,331,7,363.26,1
21.3,12,withdrawal,0,2484,2,4.2,0
4.21,21,transfer,0,1294,2,52.04,0
106.98,8,online,0,2396,3,5.18,0
108.7,22,purchase,0,66,4,35.01,0
89.02,14,online,0,2757,4,24.08,0
79.39,18,online,0,1360,1,31.4,0
44.51,8,withdrawal,0,117,1,8.67,0
91.43,7,withdrawal,0,2470,2,0.42,0
31.34,22,purchase,1,2869,3,5.89,0
12.6,6,purchase,0,383,0,0.55,0
77.55,13,transfer,0,2609,2,16.66,0
72.42,16,purchase,0,3138,1,80.07,0
38.04,7,withdrawal,0,2023,3,9.11,0
41.98,18,purchase,0,840,1,9.22,0
61.69,19,purchase,0,2427,4,8.77,0
1623.64,16,transfer,1,250,6,267.0,1
101.71,9,purchase,0,164,2,5.71,0
90.28,16,purchase,0,3248,2,34.8,0
95.5,16,transfer,0,3523,3,47.92,0
68.2,19,purchase,1,306,5,35.15,0
14.18,7,online,0,3425,1,36.87,0
47.03,9,withdrawal,0,1333,5,1.0,0
40.72,11,purchase,0,1139,1,6.92,0
24.36,11,online,0,109,1,23.63,0
1124.65,18,transfer,1,185,9,66.68,1
126.42,16,transfer,0,1381,3,2.69,0
53.65,19,purchase,0,682,1,15.53,0
166.46,14,purchase,0,2027,1,12.67,0
22.27,12,purchase,0,945,1,9.45,0
66.2,22,purchase,0,307,2,18.86,0
97.75,10,withdrawal,0,2702,3,0.04,0
114.99,6,purchase,0,3220,5,15.74,0
197.37,10,purchase,0,968,2,32.31,0
107.4,19,purchase,0,998,1,0.39,0
118.16,9,transfer,0,1687,2,13.35,0
750.34,9,online,1,195,8,138.3,1
46.62,6,withdrawal,0,3499,2,12.28,0
89.55,16,purchase,0,3270,1,9.91,0
68.43,15,purchase,0,1859,1,0.88,0
25.06,13,withdrawal,0,1575,1,3.9,0
99.53,12,online,0,101,0,18.08,0
46.46,9,withdrawal,0,247,1,36.42,0
45.55,11,purchase,0,2699,4,31.88,0
56.56,6,online,0,1266,4,2.2,0
35.37,10,transfer,0,1759,1,34.23,0
69.85,7,purchase,0,3008,1,2.97,0
91.76,21,purchase,0,1677,3,9.06,0
71.58,19,purchase,0,439,3,17.9,0
82.23,13,withdrawal,1,3138,3,3.38,0
39.87,15,purchase,0,2344,1,55.34,0
12.02,6,purchase,0,682,1,38.84,0
41.33,9,online,0,2244,3,22.1,0
57.91,15,purchase,0,2729,0,8.64,0
85.52,6,transfer,0,1370,2,26.31,0
55.26,16,online,0,3341,4,20.33,0
45.46,17,purchase,0,2075,2,30.37,0
18.53,22,online,0,2385,1,12.0,0
38.37,11,purchase,0,1249,2,3.61,0
13.58,8,transfer,0,2891,1,15.37,0
7.67,19,purchase,0,1251,1,15.88,0
114.15,15,purchase,0,2647,4,28.57,0
30.82,13,withdrawal,0,1121,1,8.46,0
103.75,20,online,0,2368,4,59.2,0
55.33,10,withdrawal,0,2367,2,15.46,0
25.55,9,transfer,0,2013,0,8.47,0
174.85,16,withdrawal,0,434,2,26.68,0
40.73,6,purchase,0,752,2,14.53,0
29.8,19,purchase,0,1064,1,21.57,0
100.96,12,online,0,2364,3,5.58,0
37.44,14,purchase,0,2498,3,2.5,0
18.25,21,purchase,0,925,4,30.02,0
201.14,14,purchase,0,281,1,4.45,0
27.88,20,transfer,0,276,6,6.24,0
91.88,22,purchase,0,240,3,66.07,0
16.48,16,withdrawal,0,1323,2,4.01,0
138.76,19,transfer,0,1654,2,19.38,0
46.39,18,purchase,0,660,3,58.46,0
40.34,8,online,0,800,1,4.7,0
51.91,9,online,0,54,2,37.21,0
343.93,13,purchase,0,1268,1,29.08,0
25.76,20,withdrawal,0,2186,1,24.81,0
113.59,14,purchase,0,3512,1,39.32,0
77.21,18,online,0,3320,4,2.7,0
288.02,20,transfer,0,2452,0,30.15,0
79.42,9,purchase,0,3571,2,8.57,0
19.13,19,withdrawal,0,2266,2,77.5,0
103.53,22,transfer,0,3070,1,11.36,0
67.59,10,purchase,0,3211,4,20.84,0
14.43,7,purchase,0,239,3,3.22,0
141.59,12,purchase,0,2899,1,32.38,0
126.98,15,purchase,0,1491,0,79.09,0
353.61,22,withdrawal,0,186,3,39.88,1
70.89,19,transfer,0,1875,2,18.91,0
95.41,16,online,0,2595,0,5.24,0
154.85,13,withdrawal,0,2344,2,12.46,0
32.71,18,purchase,0,3378,3,0.58,0
109.16,19,purchase,0,1893,2,15.42,0
125.69,8,online,0,1578,0,2.64,0
89.61,12,purchase,0,224,6,42.23,0
30.84,8,transfer,0,2483,1,43.27,0
282.85,21,transfer,0,1668,1,4.65,0
73.7,22,transfer,0,1959,4,5.52,0
61.31,6,purchase,0,2020,1,4.65,0
124.47,17,purchase,0,1737,4,60.05,0
37.35,6,online,0,371,3,5.82,0
104.43,8,purchase,0,1865,2,1.9,0
73.29,14,online,0,1358,3,8.84,0
67.26,6,purchase,0,1589,2,4.3,0
69.12,17,purchase,0,3458,2,5.07,0
24.24,11,withdrawal,0,1056,2,1.15,0
28.53,11,purchase,0,724,0,5.05,0
36.9,13,withdrawal,0,2520,0,7.85,0
120.6,15,purchase,0,1968,1,3.45,0
162.13,17,withdrawal,0,3610,2,12.48,0
71.49,16,withdrawal,0,1732,1,11.88,0
63.61,21,purchase,0,512,1,9.13,0
66.65,17,purchase,0,123,3,1.58,0
3.29,18,purchase,0,1311,3,1.23,0
49.04,18,purchase,0,370,6,7.73,0
61.15,7,purchase,0,362,2,5.1,0
151.26,20,transfer,0,176,4,12.94,0
29.32,21,purchase,0,1101,2,6.12,0
70.52,13,withdrawal,1,1979,1,0.86,0
63.87,7,purchase,0,2036,1,8.28,0
98.15,7,purchase,0,1000,2,18.28,0
23.63,21,transfer,0,1022,3,5.23,0
66.81,11,online,0,2963,3,25.87,0
73.12,18,purchase,0,779,3,17.92,0
71.31,20,online,0,1575,1,14.43,0
1068.98,17,purchase,1,336,4,307.76,1
52.17,13,withdrawal,0,802,5,24.09,0
41.18,6,purchase,0,549,1,29.45,0
117.01,20,purchase,0,937,2,11.34,0
81.01,14,purchase,0,2783,4,2.6,0
27.95,17,online,0,2834,3,29.85,0
65.52,15,purchase,0,3390,1,30.91,0
34.43,13,transfer,0,2790,2,56.51,0
133.74,21,purchase,0,2419,1,26.77,0
72.34,13,purchase,0,2862,4,33.53,0
135.26,18,online,0,3031,1,1.86,0
592.9,18,withdrawal,0,1534,0,0.07,0
60.28,10,purchase,0,331,2,0.4,0
140.11,6,transfer,0,3289,3,11.1,0
70.37,19,withdrawal,0,1575,2,24.08,0
124.95,12,purchase,0,2013,0,17.04,0
22.77,9,withdrawal,0,1162,3,47.54,0
87.84,12,purchase,0,3568,2,44.83,0
43.37,20,online,0,3527,5,22.36,0
38.19,22,purchase,0,1598,2,11.16,0
39.3,8,purchase,0,2967,1,35.27,0
27.82,13,purchase,0,2152,3,6.71,0
21.69,14,transfer,0,3199,1,18.33,0
56.59,12,online,0,429,2,0.49,0
14.64,11,withdrawal,0,3636,1,31.19,0
104.08,19,purchase,0,3509,2,0.98,0
13.72,11,purchase,0,1514,4,0.45,0
23.7,8,purchase,0,2723,2,17.42,0
44.87,16,purchase,0,251,2,6.48,0
144.36,14,purchase,0,3303,2,1.05,0
27.17,20,online,0,3356,1,16.81,0
53.93,13,withdrawal,0,3151,5,8.95,0
57.47,18,purchase,0,2903,0,1.14,0
167.77,7,purchase,0,1106,2,29.74,0
86.91,10,withdrawal,0,3096,1,5.07,0
973.07,14,online,0,198,11,44.56,1
83.16,12,purchase,0,2779,2,19.44,0
213.37,14,withdrawal,0,3547,0,58.18,0
168.93,13,online,0,1458,2,1.16,0
49.39,9,withdrawal,0,1359,6,8.7,0
42.77,15,purchase,0,3506,2,12.87,0
195.93,21,transfer,0,612,5,4.04,0
11.37,19,transfer,0,3068,1,5.69,0
82.27,6,withdrawal,0,3512,2,6.15,0
43.11,11,transfer,0,2165,1,5.94,0
35.57,17,purchase,0,1475,1,19.14,0
65.8,22,online,0,128,4,9.98,0
45.37,17,purchase,0,669,4,10.27,0
125.48,6,purchase,0,463,2,22.66,0
73.81,13,transfer,0,3451,4,6.8,0
40.1,11,purchase,0,218,1,14.97,0
134.05,9,purchase,0,3037,1,46.66,0
49.61,20,online,0,3388,2,0.98,0
121.42,12,online,1,756,1,1.26,0
118.37,11,withdrawal,0,1627,4,11.57,0
75.16,9,purchase,0,590,3,2.66,0
22.66,12,online,0,2447,1,6.73,0
55.54,17,transfer,0,800,1,8.5,0
92.63,6,purchase,0,2097,1,26.85,0
